client_id,requests_per_minute,requests_per_5_min,requests_per_hour,unique_hash_count,duplicate_ratio,pow_attempt_rate,hash_diversity,upload_to_query_ratio,inter_request_time_variance,burst_score,session_duration,cross_user_hash_overlap,is_anomaly,attack_label
request_logs_fiu:homes2,0,6042,6042,1968,0.8354849387619994,0.8354849387619994,0.3257199602780536,994.0,1.0661023805017616e-05,0.0,7.514371101977304,0,True,ownership_fraud
request_logs_fiu:homes3,3192,15000,15000,7921,0.1686,0.1686,0.5280666666666667,0.12028386633129716,2.4749364192186824e-05,0.2128,81.99908262304962,0,True,hash_probing
request_logs_fiu:homes3,1746,10731,10731,6474,0.05069425030286087,0.05069425030286087,0.6032988537880906,0.0025588032673949414,2.206361577610739e-05,0.16270617836175566,71.99495309498161,0,True,hash_probing
request_logs_fiu:homes3,300,9278,9278,5674,0.05248976072429403,0.05248976072429403,0.6115542142703169,0.0027375384966351088,2.208666920358127e-05,0.032334554860961415,61.997860793955624,0,True,hash_probing
request_logs_fiu:homes3,0,7873,7873,4877,0.06071383208433888,0.06071383208433888,0.6194589101994157,0.003256003256003256,2.2299290139470173e-05,0.0,51.9959657790605,0,True,hash_probing
request_logs_fiu:homes3,0,6449,6449,4074,0.07412001860753606,0.07412001860753606,0.6317258489688323,0.004035648225996301,2.26168661560768e-05,0.0,41.99746362003498,0,True,hash_probing
request_logs_fiu:homes3,0,4941,4941,2963,0.09107468123861566,0.09107468123861566,0.5996761789111515,0.004697986577181208,2.2486977009628773e-05,0.0,31.99169087409973,0,True,hash_probing
request_logs_fiu:homes3,0,3192,3192,1775,0.014724310776942355,0.014724310776942355,0.556077694235589,0.0003180661577608143,2.0661235378811088e-05,0.0,21.999003200093284,0,True,hash_probing
request_logs_fiu:homes3,0,1746,1746,976,0.0,0.0,0.5589919816723941,0.0,1.9911974033208957e-05,0.0,11.992826011031866,0,True,hash_probing
request_logs_fiu:homes3,0,300,300,168,0.0,0.0,0.56,0.0,2.0285391757540185e-05,0.0,1.997702867956832,0,True,hash_probing
request_logs_fiu:homes4,0,15000,15000,4258,0.7161333333333333,0.7161333333333333,0.28386666666666666,4258.0,1.061745458864919e-05,0.0,19.04634706210345,0,True,ownership_fraud
request_logs_fiu:homes4,0,7459,7459,2667,0.756937927336104,0.756937927336104,0.3575546319882022,1813.0,1.0158993449563726e-05,0.0,9.041403063107282,0,True,ownership_fraud
request_logs_fiu:homes5,0,15000,15000,4155,0.7228666666666667,0.7228666666666667,0.277,2077.5,9.982373113202635e-06,0.0,17.371810800861567,0,True,ownership_fraud
request_logs_fiu:homes5,0,6389,6389,1916,0.762560651119111,0.762560651119111,0.2998904366880576,757.5,9.934547787702672e-06,0.0,7.362937157973647,0,True,ownership_fraud
request_logs_fiu:homes6,0,15000,15000,3409,0.7726,0.7726,0.22726666666666667,1704.5,1.064918530830973e-05,0.0,18.7104512732476,0,True,ownership_fraud
request_logs_fiu:homes6,0,7420,7420,2103,0.8101078167115903,0.8101078167115903,0.28342318059299193,1409.0,1.0093041568600902e-05,0.0,8.70444296207279,0,True,ownership_fraud
request_logs_fiu:homes7,0,15000,15000,3860,0.7426,0.7426,0.25733333333333336,3860.0,1.0409765820881268e-05,0.0,18.182968709152192,0,True,ownership_fraud
request_logs_fiu:homes7,0,6502,6502,2168,0.8335896647185481,0.8335896647185481,0.33343586588741925,1082.0,1.074714370604048e-05,0.0,8.178905644919723,0,True,ownership_fraud
request_logs_fiu:homes8,0,15000,15000,5104,0.6597333333333333,0.6597333333333333,0.34026666666666666,5104.0,9.56776325080873e-06,0.0,16.490661849733442,0,True,ownership_fraud
request_logs_fiu:homes8,0,7847,7847,4084,0.6684083089078628,0.6684083089078628,0.5204536765642921,2602.0,7.369142610577743e-06,0.0,6.485087180044502,0,True,ownership_fraud
request_logs_fiu:homes9,0,15000,15000,3755,0.7248,0.7248,0.25033333333333335,9.557544757033249,9.930957166809726e-06,0.0,17.449712817091495,0,True,ownership_fraud
request_logs_fiu:homes9,0,6343,6343,1680,0.8286299858111303,0.8286299858111303,0.2648588995743339,15.223880597014926,1.0064714425063346e-05,0.0,7.444970170967281,0,True,ownership_fraud
request_logs_fiu:ikki10,0,15000,15000,5505,0.6174,0.6174,0.367,22.234817813765183,4.929665141919913e-06,0.0,8.23038391303271,0,True,ownership_fraud
request_logs_fiu:ikki11,0,15000,15000,5716,0.6161333333333333,0.6161333333333333,0.38106666666666666,1.9942797711908475,3.976269801870273e-06,0.0,6.869509551208466,0,True,ownership_fraud
request_logs_fiu:ikki12,0,15000,15000,6336,0.574,0.574,0.4224,113.10714285714286,5.11490426388162e-06,0.0,8.47059038002044,0,True,ownership_fraud
request_logs_fiu:ikki13,0,6272,6272,2416,0.6127232142857143,0.6127232142857143,0.3852040816326531,22.58252427184466,3.3739641217239552e-06,0.0,2.3149856980890036,0,True,ownership_fraud
request_logs_fiu:ikki14,0,339,339,215,0.36578171091445427,0.36578171091445427,0.6342182890855457,215.0,1.7520847105074896e-05,0.0,0.7660874151624739,0,False,normal
request_logs_fiu:ikki15,0,15000,15000,3319,0.7724,0.7724,0.22126666666666667,21.91275167785235,1.351083368857296e-05,0.0,24.554118864703923,0,True,ownership_fraud
request_logs_fiu:ikki15,0,9138,9138,2547,0.8137448019260232,0.8137448019260232,0.27872619829284306,13.8,1.3193625152808346e-05,0.0,14.548554056789726,0,True,ownership_fraud
request_logs_fiu:ikki15,0,2576,2576,944,0.9079968944099379,0.9079968944099379,0.36645962732919257,237.0,1.4383846708198649e-05,0.0,4.548319562803954,0,True,ownership_fraud
request_logs_fiu:ikki16,0,15000,15000,7185,0.5207333333333334,0.5207333333333334,0.479,1436.8,2.9878807264974938e-06,0.0,4.797097561880946,0,True,ownership_fraud
request_logs_fiu:ikki17,0,15000,15000,2996,0.8002666666666667,0.8002666666666667,0.19973333333333335,2996.0,1.4989791877927882e-05,0.0,27.89295986201614,0,True,ownership_fraud
request_logs_fiu:ikki17,0,9162,9162,2046,0.8354071163501419,0.8354071163501419,0.22331368696791093,1508.0,1.554158727614373e-05,0.0,17.88634437415749,0,True,ownership_fraud
request_logs_fiu:ikki17,0,4633,4633,1219,0.8303475070148931,0.8303475070148931,0.2631124541333909,786.0,1.3958796664334319e-05,0.0,7.890394762158394,0,True,ownership_fraud
request_logs_fiu:ikki18,0,15000,15000,2764,0.8157333333333333,0.8157333333333333,0.18426666666666666,2764.0,1.4260782113461122e-05,0.0,26.167683709878474,0,True,ownership_fraud
request_logs_fiu:ikki18,0,9854,9854,1983,0.8185508422975442,0.8185508422975442,0.2012380759082606,1788.0,1.3558817256710338e-05,0.0,16.15906354598701,0,True,ownership_fraud
request_logs_fiu:ikki18,0,3673,3673,1005,0.8483528450857609,0.8483528450857609,0.2736182956711135,557.0,1.3829342713018914e-05,0.0,6.166512031108141,0,True,ownership_fraud
request_logs_fiu:ikki19,0,15000,15000,3688,0.754,0.754,0.24586666666666668,1844.0,1.2380784190365447e-05,0.0,21.9526768126525,0,True,ownership_fraud
request_logs_fiu:ikki19,0,8039,8039,2582,0.8586888916531907,0.8586888916531907,0.32118422689389226,1135.0,1.251193993205399e-05,0.0,11.94464412983507,0,True,ownership_fraud
request_logs_fiu:ikki19,0,1206,1206,811,0.8233830845771144,0.8233830845771144,0.6724709784411277,213.0,1.3433432112567538e-05,0.0,1.9439936839044094,0,True,ownership_fraud
request_logs_msrc:hm_1,0,15000,15000,2428,0.13173333333333334,0.13173333333333334,0.16186666666666666,0.11202185792349727,1.5537150465152145e-05,0.0,31.769527911,0,True,hash_probing
request_logs_msrc:hm_1,0,10457,10457,2062,0.1523381466959931,0.1523381466959931,0.19718848618150522,0.07887049659201557,1.536290037907519e-05,0.0,21.765987361,0,True,hash_probing
request_logs_msrc:hm_1,0,5230,5230,1936,0.19235181644359464,0.19235181644359464,0.3701720841300191,0.16427783902976847,1.6356325779521528e-05,0.0,11.760272083,0,True,hash_probing
request_logs_msrc:hm_1,0,1133,1133,480,0.02912621359223301,0.02912621359223301,0.4236540158870256,0.0036496350364963502,1.2028769187070866e-05,0.0,1.7636724430000008,0,True,hash_probing
request_logs_msrc:mds_0,0,15000,15000,2974,0.7818666666666667,0.7818666666666667,0.19826666666666667,2.809080325960419,2.0840852262406458e-05,0.0,53.40486679399328,0,True,ownership_fraud
request_logs_msrc:mds_0,0,11963,11963,2586,0.7746384686115523,0.7746384686115523,0.21616651341636714,2.138533178114086,2.11313133896405e-05,0.0,43.40331978700124,0,True,ownership_fraud
request_logs_msrc:mds_0,0,9627,9627,1572,0.8576919081749247,0.8576919081749247,0.1632907447803054,6.828571428571428,2.038545899556003e-05,0.0,33.40163811200182,0,True,ownership_fraud
request_logs_msrc:mds_0,0,6813,6813,993,0.8935857918684867,0.8935857918684867,0.1457507705856451,725.0,2.0174782749140614e-05,0.0,23.404331536003156,0,True,ownership_fraud
request_logs_msrc:mds_0,0,3863,3863,580,0.8993010613512814,0.8993010613512814,0.15014237639140565,389.0,2.028637956439501e-05,0.0,13.395195217002765,0,True,ownership_fraud
request_logs_msrc:mds_0,0,1006,1006,145,0.9035785288270378,0.9035785288270378,0.1441351888667992,97.0,2.0032417450702004e-05,0.0,3.4038395149982534,0,True,ownership_fraud
request_logs_msrc:mds_1,0,15000,15000,8483,0.0322,0.0322,0.5655333333333333,0.06227133030879555,1.7472724894061628e-05,0.0,35.61482734899619,0,True,hash_probing
request_logs_msrc:mds_1,0,10699,10699,6035,0.022899336386578185,0.022899336386578185,0.5640714085428544,0.06142755609706569,1.7826305710380742e-05,0.0,25.6128020400065,0,True,hash_probing
request_logs_msrc:mds_1,0,8279,8279,4554,0.0039859886459717355,0.0039859886459717355,0.5500664331440995,0.006837606837606838,1.4841132913498039e-05,0.0,15.611961194023024,0,True,hash_probing
request_logs_msrc:mds_1,0,3003,3003,1562,0.0,0.0,0.5201465201465202,0.0,1.4853048474380922e-05,0.0,5.6124563300109,0,True,hash_probing
request_logs_msrc:prn_0,0,15000,15000,3895,0.7376,0.7376,0.25966666666666666,6.983772819472617,1.6655316597046545e-05,0.0,34.56590499699814,0,True,ownership_fraud
request_logs_msrc:prn_0,0,10282,10282,2667,0.755106010503793,0.755106010503793,0.25938533359268623,4.39186295503212,1.7528843305225963e-05,0.0,24.557821495982353,0,True,ownership_fraud
request_logs_msrc:prn_0,0,6224,6224,1696,0.7696015424164524,0.7696015424164524,0.27249357326478146,3.537974683544304,1.738623856706492e-05,0.0,14.55804429599084,0,True,ownership_fraud
request_logs_msrc:prn_0,0,1983,1983,507,0.8502269288956127,0.8502269288956127,0.2556732223903177,297.0,1.717908907006488e-05,0.0,4.564891349989921,0,True,ownership_fraud
request_logs_msrc:prn_1,0,15000,15000,13147,0.007933333333333334,0.007933333333333334,0.8764666666666666,0.06422083959093185,1.4139695612256374e-05,0.0,27.07770609704312,0,True,hash_probing
request_logs_msrc:prn_1,0,10108,10108,9611,0.004847645429362881,0.004847645429362881,0.9508310249307479,0.018529769137302553,1.3361585172477218e-05,0.0,17.07647035800619,0,True,hash_probing
request_logs_msrc:prn_1,0,4157,4157,4051,0.007216742843396681,0.007216742843396681,0.9745008419533318,0.021029193468579913,1.3533045503210294e-05,0.0,7.068929482018575,0,True,hash_probing
request_logs_msrc:proj_0,824,15000,15000,3925,0.7150666666666666,0.7150666666666666,0.26166666666666666,1.684673366834171,2.1948639832051837e-05,0.054933333333333334,61.14935499499552,0,True,dedup_dos
request_logs_msrc:proj_0,0,12750,12750,3604,0.7005490196078431,0.7005490196078431,0.2826666666666667,1.3982412060301508,2.1858958741217506e-05,0.0,51.1462562889792,0,True,ownership_fraud
request_logs_msrc:proj_0,0,10524,10524,3322,0.6752185480805777,0.6752185480805777,0.31565944507791716,1.1632911392405063,2.1670407814704072e-05,0.0,41.141200728015974,0,True,ownership_fraud
request_logs_msrc:proj_0,0,8338,8338,2984,0.6340849124490285,0.6340849124490285,0.3578795874310386,0.9359137055837563,2.1336070947582712e-05,0.0,31.14664863597136,0,True,ownership_fraud
request_logs_msrc:proj_0,0,6032,6032,2631,0.5454244031830239,0.5454244031830239,0.4361737400530504,0.7431659249841068,2.0784484568561366e-05,0.0,21.14189513999736,0,True,ownership_fraud
request_logs_msrc:proj_0,0,3570,3570,1970,0.4403361344537815,0.4403361344537815,0.5518207282913166,0.5719905586152636,1.9697806091353072e-05,0.0,11.142126788967289,0,False,normal
request_logs_msrc:proj_0,0,824,824,761,0.03155339805825243,0.03155339805825243,0.9235436893203883,0.38782608695652177,1.1008703663370182e-05,0.0,1.1406773169874214,0,False,normal
request_logs_msrc:proj_1,0,15000,15000,10445,0.22453333333333333,0.22453333333333333,0.6963333333333334,3.6361100039856518,1.616122396356447e-05,0.0,31.99354203202529,0,False,normal
request_logs_msrc:proj_1,0,10706,10706,7690,0.284513356996077,0.284513356996077,0.7182888100130768,6.5616979269496545,1.5965368640854978e-05,0.0,21.98995077703148,0,False,normal
request_logs_msrc:proj_1,0,5846,5846,4542,0.2752309271296613,0.2752309271296613,0.7769414984604858,7.629327902240326,1.5998942483746417e-05,0.0,11.992942641023546,0,False,normal
request_logs_msrc:proj_1,0,1588,1588,1441,0.31045340050377834,0.31045340050377834,0.9074307304785895,12.035714285714286,1.0590684977220264e-05,0.0,1.9857077409978956,0,False,normal
request_logs_msrc:proj_3,6503,14976,14976,5660,0.06931089743589744,0.06931089743589744,0.3779380341880342,0.06624847001223991,1.83032240822324e-05,0.4342280982905983,119.99062088108622,0,True,hash_probing
request_logs_msrc:proj_3,5469,12567,12567,4181,0.04941513487705897,0.04941513487705897,0.3326967454444179,0.03133903133903134,1.3730233068336216e-05,0.43518739555979946,110.21871435793582,0,True,hash_probing
request_logs_msrc:proj_3,4389,10740,10740,3367,0.0006517690875232774,0.0006517690875232774,0.3135009310986965,0.0003728213253798117,9.62612054850103e-06,0.40865921787709497,100.21374374697916,0,True,hash_probing
request_logs_msrc:proj_3,3254,9743,9743,3083,0.0,0.0,0.3164323103766807,0.0,1.0218730570300476e-05,0.33398337267781997,90.21500614797696,0,True,hash_probing
request_logs_msrc:proj_3,2153,8602,8602,2648,0.0,0.0,0.3078353871192746,0.0,9.667101246858901e-06,0.25029063008602653,80.21168604295235,0,True,hash_probing
request_logs_msrc:proj_3,1073,7597,7597,2381,0.0,0.0,0.31341318941687507,0.0,1.0287451143932775e-05,0.14123996314334605,70.21153244294692,0,True,hash_probing
request_logs_msrc:proj_3,24,6527,6527,2077,0.0,0.0,0.3182166385782136,0.0,1.041350708521486e-05,0.003677033859353455,60.21147168800235,0,True,hash_probing
request_logs_msrc:proj_3,0,5469,5469,1732,0.0,0.0,0.316694093984275,0.0,1.0734222586246998e-05,0.0,50.21565000899136,0,True,hash_probing
request_logs_msrc:proj_3,0,4389,4389,1399,0.0,0.0,0.3187514240145819,0.0,1.0903907137799536e-05,0.0,40.20980150997639,0,True,hash_probing
request_logs_msrc:proj_3,0,3254,3254,1026,0.0,0.0,0.3153042409342348,0.0,9.963172841720829e-06,0.0,30.213031789986417,0,True,hash_probing
request_logs_msrc:proj_3,0,2153,2153,678,0.0,0.0,0.31490942870413374,0.0,9.200093199909003e-06,0.0,20.209693429991603,0,True,hash_probing
request_logs_msrc:proj_3,0,1073,1073,328,0.0,0.0,0.30568499534016774,0.0,7.994597804427585e-06,0.0,10.216923027997836,0,True,hash_probing
request_logs_msrc:proj_3,0,24,24,18,0.0,0.0,0.75,0.0,8.534242106466297e-06,0.0,0.21875391795765609,0,True,hash_probing
request_logs_msrc:prxy_0,6900,15000,15000,3669,0.7545333333333333,0.7545333333333333,0.2446,9.958333333333334,1.8697021840802445e-05,0.46,115.73972857405897,0,True,dedup_dos
request_logs_msrc:prxy_0,5681,13242,13242,3016,0.8392236822232291,0.8392236822232291,0.2277601570759704,162.76923076923077,1.727172290577661e-05,0.4290137441474098,105.7383826340083,0,True,dedup_dos
request_logs_msrc:prxy_0,4415,11971,11971,2884,0.8875616072174422,0.8875616072174422,0.24091554590259795,111.16666666666667,1.7205818549650172e-05,0.36880795255200066,95.73297937598545,0,True,dedup_dos
request_logs_msrc:prxy_0,3182,10719,10719,2784,0.889075473458345,0.889075473458345,0.2597257206828995,98.08333333333333,1.7196411472677673e-05,0.29685605000466464,85.73528565000743,0,True,dedup_dos
request_logs_msrc:prxy_0,1964,9445,9445,2662,0.9041821069348862,0.9041821069348862,0.2818422445738486,99.55555555555556,1.7079265453349247e-05,0.20794070937003706,75.73696302203462,0,True,dedup_dos
request_logs_msrc:prxy_0,728,8145,8145,2284,0.9037446286065071,0.9037446286065071,0.2804174340085942,195.0,1.6784285077911e-05,0.08937998772252916,65.73090924799908,0,True,dedup_dos
request_logs_msrc:prxy_0,0,6900,6900,2150,0.9256521739130434,0.9256521739130434,0.3115942028985507,127.25,1.674815833845156e-05,0.0,55.73128342907876,0,True,ownership_fraud
request_logs_msrc:prxy_0,0,5681,5681,1871,0.9288857595493751,0.9288857595493751,0.3293434254532653,100.0,1.690510544340177e-05,0.0,45.73163481405936,0,True,ownership_fraud
request_logs_msrc:prxy_0,0,4415,4415,1776,0.9238958097395243,0.9238958097395243,0.40226500566251416,83.0,1.66411458676467e-05,0.0,35.73289869108703,0,True,ownership_fraud
request_logs_msrc:prxy_0,0,3182,3182,1655,0.9186046511627907,0.9186046511627907,0.5201131363922061,63.75,1.6659999956413812e-05,0.0,25.738442384987138,0,True,ownership_fraud
request_logs_msrc:prxy_0,0,1964,1964,1494,0.9007128309572301,0.9007128309572301,0.7606924643584522,47.75,1.712852542070259e-05,0.0,15.732638030080125,0,True,ownership_fraud
request_logs_msrc:prxy_0,0,728,728,665,0.9423076923076923,0.9423076923076923,0.9134615384615384,42.0,1.7923385833139914e-05,0.0,5.729965480975807,0,True,ownership_fraud
request_logs_msrc:rsrch_0,0,15000,15000,3783,0.7478,0.7478,0.2522,44.57831325301205,1.2964075392929541e-05,0.0,23.745194186922163,0,True,ownership_fraud
request_logs_msrc:rsrch_0,0,8623,8623,2139,0.7852255595500406,0.7852255595500406,0.24805752058448335,1852.0,1.303891166866712e-05,0.0,13.743357414961793,0,True,ownership_fraud
request_logs_msrc:rsrch_0,0,2558,2558,844,0.7427677873338546,0.7427677873338546,0.3299452697419859,658.0,1.2165277294283609e-05,0.0,3.7399001650046557,0,True,ownership_fraud
request_logs_msrc:rsrch_1,0,13778,13778,4210,0.6941500943533169,0.6941500943533169,0.3055595877485847,99.33333333333333,1.7244339008168847e-05,0.0,30.816059679025784,0,True,ownership_fraud
request_logs_msrc:rsrch_1,0,9480,9480,3272,0.7342827004219409,0.7342827004219409,0.34514767932489454,85.86206896551724,1.699858955190265e-05,0.0,20.806228186003864,0,True,ownership_fraud
request_logs_msrc:rsrch_1,0,4982,4982,2148,0.7177840224809313,0.7177840224809313,0.4311521477318346,62.90909090909091,1.683470404150621e-05,0.0,10.808110045036301,0,True,ownership_fraud
request_logs_msrc:rsrch_1,0,364,364,258,0.8901098901098901,0.8901098901098901,0.7087912087912088,40.0,1.7389200541729486e-05,0.0,0.8147780380677432,0,True,ownership_fraud
request_logs_msrc:rsrch_2,0,15000,15000,5960,0.3206,0.3206,0.3973333333333333,0.28657997727559653,2.062676369523136e-05,0.0,44.67641815694515,0,False,normal
request_logs_msrc:rsrch_2,0,12907,12907,5323,0.26644456496474783,0.26644456496474783,0.412411869528163,0.1953036232798889,1.9096797186680043e-05,0.0,34.67132404795848,0,True,hash_probing
request_logs_msrc:rsrch_2,0,10733,10733,4636,0.17823534892387963,0.17823534892387963,0.43193888008944376,0.11349577073601817,1.6792420102371975e-05,0.0,24.674133401946165,0,True,hash_probing
request_logs_msrc:rsrch_2,0,8575,8575,3953,0.047113702623906704,0.047113702623906704,0.46099125364431487,0.03156167150612296,1.285648101932891e-05,0.0,14.669676000019535,0,True,hash_probing
request_logs_msrc:rsrch_2,0,2845,2845,1446,0.03550087873462215,0.03550087873462215,0.5082601054481547,0.018937987374675083,1.2177000744306356e-05,0.0,4.669382259948179,0,True,hash_probing
request_logs_msrc:src1_0,0,15000,15000,8031,0.0448,0.0448,0.5354,0.2629352137505509,7.309664956029072e-06,0.0,13.274290231987834,0,False,normal
request_logs_msrc:src1_0,0,3901,3901,2437,0.01384260446039477,0.01384260446039477,0.6247116124070751,0.15317745803357313,6.858416528996811e-06,0.0,3.2742821340216324,0,True,hash_probing
request_logs_msrc:src1_1,0,15000,15000,6842,0.044866666666666666,0.044866666666666666,0.45613333333333334,0.27965344765987854,1.2903036768338386e-05,0.0,25.175768043845892,0,False,normal
request_logs_msrc:src1_1,0,10628,10628,3452,0.0035754610462928114,0.0035754610462928114,0.3248024087316522,0.02072289156626506,1.088038734557286e-05,0.0,15.171902072848752,0,True,hash_probing
request_logs_msrc:src1_1,0,7091,7091,1808,0.0005640953321111268,0.0005640953321111268,0.2549710901142293,0.003966567502479105,5.013428546254197e-06,0.0,5.175729166949168,0,True,hash_probing
request_logs_msrc:src1_2,0,15000,15000,4350,0.6337333333333334,0.6337333333333334,0.29,2.7046527309507753,8.434035451859478e-06,0.0,14.96560166706331,0,True,ownership_fraud
request_logs_msrc:src1_2,0,3033,3033,928,0.3798219584569733,0.3798219584569733,0.30596768875700625,0.286593707250342,1.3166213677561079e-05,0.0,4.965089757926762,0,False,normal
request_logs_msrc:src2_0,0,15000,15000,2439,0.7733333333333333,0.7733333333333333,0.1626,1.5166543301258326,1.4533139997177545e-05,0.0,27.172288571950048,0,True,ownership_fraud
request_logs_msrc:src2_0,0,10018,10018,1840,0.7490517069275304,0.7490517069275304,0.1836693950888401,0.8622222222222222,1.388984950231658e-05,0.0,17.16265674494207,0,True,ownership_fraud
request_logs_msrc:src2_0,0,3604,3604,751,0.8668146503884573,0.8668146503884573,0.2083795782463929,479.0,1.566076367099824e-05,0.0,7.163166861049831,0,True,ownership_fraud
request_logs_msrc:src2_1,0,15000,15000,4116,0.2264,0.2264,0.2744,0.2181398278395969,1.5168044510983462e-05,0.0,29.31298871198669,0,False,normal
request_logs_msrc:src2_1,0,11677,11677,3814,0.26385201678513315,0.26385201678513315,0.3266249892951957,0.13643574828133262,1.323376178641509e-05,0.0,19.30805474286899,0,True,hash_probing
request_logs_msrc:src2_1,0,7759,7759,3563,0.3041629075911844,0.3041629075911844,0.4592086609099111,0.11734271523178808,9.806955987886357e-06,0.0,9.303658166900277,0,True,hash_probing
